destination_port,duration,packet_count,byte_count,connection_rate,threat_label
38502,63,1,6,31746.0317460317,BENIGN
443,5135091,7,635,2.142123674,BENIGN
53,264,2,66,15151.51515,BENIGN
53,175,2,64,22857.1428571429,BENIGN
443,293353,10,720,51.1329354055,BENIGN
53,30972,1,42,64.57445435,BENIGN
80,3177,2,0,629.5247088,BENIGN
53,164,2,90,24390.2439,BENIGN
53,30572,1,51,65.41933796,BENIGN
53,195,2,90,20512.8205128205,BENIGN
443,291115,11,511,68.7013723099,BENIGN
53,164,2,58,24390.243902439,BENIGN
53,165226,1,53,12.1046324428,BENIGN
80,23187,1,0,86.2552292233,BENIGN
53,181,2,134,22099.44751,BENIGN
55267,999705,2,12,2.000590174,BENIGN
443,115991488,23,3859,0.353474214,BENIGN
139,45,3,4,88888.8888888889,BENIGN
443,60272107,8,1283,0.2322799168,BENIGN
49520,56,1,0,35714.2857142857,BENIGN
53,10421809,6,264,0.9595263164,BENIGN
53,210,2,46,19047.619047619,BENIGN
53,50789,2,80,78.7572112072,BENIGN
36656,100616,2,0,29.8163313986,BENIGN
443,60791562,15,909,0.4605902378,BENIGN
57181,800,1,0,2500.0,BENIGN
57284,8443,3,38,473.7652493,BENIGN
53,61875,2,68,64.6464646465,BENIGN
53,60981,1,58,32.7971007363,BENIGN
443,6018941,9,674,2.658274936,BENIGN
22,165,1,6,12121.2121212121,BENIGN
80,26838737,6,419,0.447114929,BENIGN
80,116875568,19,674,0.299463785,BENIGN
53,30567,1,44,65.4300389309,BENIGN
53,50751,1,44,39.40809048,BENIGN
80,5330829,4,12,1.125528506,BENIGN
80,3,2,0,666666.6667,BENIGN
80,5108895,3,12,0.782948172,BENIGN
53,197,2,76,20304.56853,BENIGN
53,174,2,80,22988.5057471264,BENIGN
443,31442471,2,12,0.0954123485,BENIGN
443,467548,13,819,44.9151744848,BENIGN
38204,53,1,6,56603.7735849057,BENIGN
53,108772,4,200,55.16125473,BENIGN
443,5245668,8,616,2.6688688647,BENIGN
53,551,1,64,3629.764065,BENIGN
60060,75,1,0,40000.0,BENIGN
53,173,2,78,23121.38728,BENIGN
56799,49,2,37,40816.3265306122,BENIGN
50414,58,1,0,34482.7586206897,BENIGN
443,60967513,14,1302,0.4428588058,BENIGN
53,24422,2,80,163.786749652,BENIGN
80,118939786,23,1732,0.336304624,BENIGN
60390,85,1,0,23529.4117647059,BENIGN
53,30378,1,75,65.8371189677,BENIGN
123,23944,1,48,83.52823254,BENIGN
53,103419,4,156,77.35522486,BENIGN
443,116682459,28,4306,0.4285134238,BENIGN
58826,55,1,0,36363.63636,BENIGN
53139,20,1,6,100000.0,BENIGN
443,35733,5,29,139.9266784205,BENIGN
443,120043,10,713,124.9552243779,BENIGN
80,5146230,3,0,0.77726802,BENIGN
53,31200,1,71,64.1025641026,BENIGN
443,574747,59,930,313.1812780232,BENIGN
53,113764,2,84,35.16050772,BENIGN
53,31079,2,64,128.7042697642,BENIGN
53,191,2,94,20942.40838,BENIGN
53,24292,2,60,164.6632636259,BENIGN
80,116036996,17,2315,0.2671561749,BENIGN
53,615,1,43,3252.03252,BENIGN
443,2407209,2,12,0.8308377046,BENIGN
139,63,3,4,63492.06349,BENIGN
443,60225136,13,1136,0.3486916161,BENIGN
443,5858923,8,349,2.2188378308,BENIGN
443,405568,13,827,54.2449108411,BENIGN
443,5981495,7,1538,2.50773427,BENIGN
55994,73,1,0,27397.26027,BENIGN
1063,66,1,6,45454.5454545455,BENIGN
53,181,2,76,22099.44751,BENIGN
80,89912,5,452,88.9758875345,BENIGN
53,146122,2,62,27.3743857872,BENIGN
53,332,2,58,12048.19277,BENIGN
53,170,2,84,23529.4117647059,BENIGN
53,30714,1,48,65.11688481,BENIGN
80,116545919,25,3091,0.3861139059,BENIGN
53,218,2,84,18348.623853211,BENIGN
443,228411,4,239,21.8903642994,BENIGN
53,98640,1,64,20.2757502028,BENIGN
53,30875,2,94,129.5546558704,BENIGN
49618,56,1,6,35714.2857142857,BENIGN
8080,114894575,43,132,0.713697753,BENIGN
80,90256425,18,1728,0.36562494,BENIGN
53,23560,1,47,84.8896434635,BENIGN
53,214,2,60,18691.58879,BENIGN
53,23507,1,46,85.08103969,BENIGN
80,215346,4,2289,46.4368969008,BENIGN
53,23572,1,51,84.8464279654,BENIGN
443,63543481,7,169,0.1416353,BENIGN
55711,26,1,6,76923.0769230769,BENIGN
53,179,2,46,22346.36872,BENIGN
53,217597,4,256,27.57390957,BENIGN
53,23970,1,57,83.4376303713,BENIGN
59493,4,3,18,750000.0,BENIGN
53,149,2,90,26845.63758,BENIGN
53,64687,1,40,30.9181133767,BENIGN
58762,57,1,0,35087.7192982456,BENIGN
53,135,2,72,29629.6296296296,BENIGN
53,61142,2,66,65.42147787,BENIGN
53,216,2,66,18518.5185185185,BENIGN
53,172,2,64,23255.8139534884,BENIGN
80,115470808,16,444,0.259805924,BENIGN
53,205,2,86,19512.19512,BENIGN
53,170,2,46,23529.4117647059,BENIGN
53,328,2,102,12195.1219512195,BENIGN
56795,79,1,0,37974.68354,BENIGN
443,5046860,7,635,2.1795730415,BENIGN
53,230,2,82,17391.30435,BENIGN
35730,4,2,0,500000.0,BENIGN
53,49850,2,58,80.24072217,BENIGN
443,2681529,7,1122,5.593823524,BENIGN
53148,234,2,37,8547.0085470086,BENIGN
55976,49,1,0,40816.32653,BENIGN
61153,117,1,0,17094.01709,BENIGN
53490,1,2,0,2000000.0,BENIGN
53,180,2,88,22222.22222,BENIGN
53,47154,1,57,42.41421725,BENIGN
53,30864,2,74,129.6008294453,BENIGN
53,162,2,76,24691.35802,BENIGN
60416,163,1,6,12269.9386503067,BENIGN
53,158,2,72,25316.4556962025,BENIGN
53,76072490,2,109,0.052581426,BENIGN
443,476345,13,1093,52.48296928,BENIGN
53,276,2,46,14492.75362,BENIGN
53370,303,3,31,9900.9900990099,BENIGN
53,347,2,90,11527.3775216138,BENIGN
53,47266,1,50,42.31371387,BENIGN
53,108341933,3,144,0.055380219,BENIGN
53,24135,2,58,165.734410607,BENIGN
49215,38,1,0,52631.5789473684,BENIGN
53,83844,1,42,23.853823768,BENIGN
80,471,2,0,4246.2845010616,BENIGN
443,10,1,0,300000.0,BENIGN
53,30517,1,58,65.5372415375,BENIGN
53,228,2,60,17543.85965,BENIGN
53,48496,2,84,82.4810293632,BENIGN
443,5059057,6,599,1.778987665,BENIGN
443,5670824,9,347,2.64511824,BENIGN
137,637,6,408,18838.3045525903,BENIGN
53446,15,1,0,133333.333333333,BENIGN
443,282588,10,720,53.0808102255,BENIGN
53,30511,1,54,65.5501294615,BENIGN
53,23972,2,90,166.8613382,BENIGN
80,5896718,3,0,0.6783434446,BENIGN
53555,756,3,31,5291.005291,BENIGN
53,201,2,86,19900.49751,BENIGN
53,51472,1,49,38.85607709,BENIGN
60962,79,1,0,25316.4557,BENIGN
53,1135089,4,140,5.285929121,BENIGN
53,31564,2,62,126.7266506,BENIGN
53,163,2,64,24539.8773006135,BENIGN
443,388580,3,0,10.29389058,BENIGN
53,23700,2,72,168.7763713,BENIGN
53,23870,2,66,167.5743611,BENIGN
7835,33,1,6,60606.06061,BENIGN
443,193775,11,526,92.89123984,BENIGN
53,61287,1,64,32.6333480183,BENIGN
53,517595,4,144,11.5920748848,BENIGN
54539,3,2,37,666666.666666667,BENIGN
53,118166,1,45,16.92534232,BENIGN
443,5372219,10,341,2.9782851369,BENIGN
53,31474,2,62,127.0890259,BENIGN
53,30961,1,52,64.59739672,BENIGN
443,66222278,24,2502,0.815435555,BENIGN
10895,134759,7,773,51.94458255,BENIGN
443,23804,4,24,210.0487313057,BENIGN
53,341373,4,176,17.57608247,BENIGN
53,187,2,80,21390.3743315508,BENIGN
53,60946,2,66,65.6318708365,BENIGN
53,36738,2,90,108.8790897708,BENIGN
443,115158892,21,1434,0.3473461693,BENIGN
443,5041953,8,632,2.776701806,BENIGN
53,46492,1,64,43.0181536608,BENIGN
80,115770556,16,514,0.2591332463,BENIGN
53,240,2,74,16666.66667,BENIGN
53,173,2,68,23121.387283237,BENIGN
443,2992720,11,851,7.3511721778,BENIGN
53,318,2,58,12578.61635,BENIGN
59875,88068,2,0,45.4194486079,BENIGN
53,69658,2,54,57.4234115249,BENIGN
53406,4189,2,12,716.1613750298,BENIGN
45608,24,1,0,83333.33333,BENIGN
443,195923,10,563,91.8728275904,BENIGN
53,156,2,88,25641.02564,BENIGN
443,384,3,46,7812.5,BENIGN
443,79457,9,503,176.1959299,BENIGN
80,66699,3,433,104.9490996867,BENIGN
443,252,3,0,15873.01587,BENIGN
443,68,2,37,29411.7647058824,BENIGN
80,11085780,7,555,1.08246781,BENIGN
34156,3204,2,12,624.2197253433,BENIGN
53,48432,2,54,82.5900231252,BENIGN
53,49023,2,84,81.59435367,BENIGN
21,51,1,0,58823.52941,BENIGN
80,82,2,0,24390.2439,BENIGN
443,64058336,2,74,0.0312215416,BENIGN
51206,52635,2,0,56.9962952408,BENIGN
123,94153,1,48,21.24202097,BENIGN
54840,99,1,6,20202.0202020202,BENIGN
80,5646100,3,0,0.708453623,BENIGN
443,5372587,8,599,2.233560853,BENIGN
53,233,2,94,17167.38197,BENIGN
53,71766,1,53,27.86834992,BENIGN
443,102918,14,613,242.9118327,BENIGN
443,961774,7,999,13.5166889519,BENIGN
53,196,2,132,20408.1632653061,BENIGN
53,210,2,66,19047.619047619,BENIGN
53,208,2,64,19230.76923,BENIGN
59569,214,2,37,14018.69159,BENIGN
53,121317,4,128,49.4572071515,BENIGN
443,425294,10,736,32.9184046801,BENIGN
63171,4,2,37,500000.0,BENIGN
53,30886,2,58,129.5085152,BENIGN
53,31276,1,58,63.94679627,BENIGN
53,23432,1,56,85.35336292,BENIGN
53,189,2,72,21164.0211640212,BENIGN
58613,4,2,31,500000.0,BENIGN
53,107968151,2,100,0.037047962,BENIGN
80,32391,1,0,92.6183199037,BENIGN
49398,40,1,6,50000.0,BENIGN
80,115367505,16,575,0.2513706091,BENIGN
53,27417,2,78,145.8948827,BENIGN
53,96973166,2,124,0.041248524,BENIGN
55898,3,2,12,666666.666666667,BENIGN
53,31125,2,82,128.5140562,BENIGN
58468,39,1,0,51282.05128,BENIGN
389,17,1,0,176470.5882,BENIGN
53,90528,2,60,44.1852244609,BENIGN
53,30798,1,51,64.9392817715,BENIGN
57189,36,1,0,55555.55556,BENIGN
443,1796398,3,0,3.340017079,BENIGN
80,354551,2,12,5.640937411,BENIGN
56800,52685,2,0,56.9422036633,BENIGN
40024,3,2,31,666666.6667,BENIGN
53,197,2,94,20304.56853,BENIGN
80,5600260,5,2332,1.4285051051,BENIGN
443,22784,2,0,131.6713483146,BENIGN
53,30770,2,80,129.9967501,BENIGN
60768,55,1,0,36363.6363636364,BENIGN
53,223,2,68,17937.21973,BENIGN
53479,27,1,187,74074.07407,BENIGN
443,995579,15,905,30.13321896,BENIGN
53,31190,2,88,128.2462327669,BENIGN
53,24452,2,58,163.5858007525,BENIGN
53,940,2,66,4255.319149,BENIGN
53,157,2,90,25477.70701,BENIGN
53,70900,2,58,56.41748942,BENIGN
80,47294,3,440,148.0103184336,BENIGN
53,190,2,122,21052.6315789474,BENIGN
53,118412757,2,104,0.0337801441,BENIGN
53,407047,1,59,4.9134375146,BENIGN
64685,4,3,43,750000.0,BENIGN
53,283,2,78,14134.2756183746,BENIGN
53,85953,4,148,93.0741219,BENIGN
57810,44,1,6,45454.5454545455,BENIGN
53,241,2,70,16597.51037,BENIGN
443,133952,17,603,268.7529861443,BENIGN
53,215,2,70,18604.65116,BENIGN
123,163742,4,192,48.85734876,BENIGN
57827,2,2,37,1000000.0,BENIGN
443,244123,15,1908,94.214801555,BENIGN
53,177,2,72,22598.87006,BENIGN
80,232394,22,386,348.5460038,BENIGN
53,46230,1,48,43.26195111,BENIGN
53,200,2,64,20000.0,BENIGN
80,3472110,12,3391,6.624214095,BENIGN
53036,227,1,0,13215.85903,BENIGN
443,3832230,11,839,5.218893438,BENIGN
53187,4,2,0,500000.0,BENIGN
49864,193,2,31,15544.04145,BENIGN
58692,34617,2,6,86.662622411,BENIGN
80,4,2,12,500000.0,BENIGN
53,48103,4,176,124.732345176,BENIGN
53,179,2,70,22346.36872,BENIGN
49367,7821,1,325,639.3044368,BENIGN
42877,993,2,187,2014.098691,BENIGN
80,420,2,0,4761.904762,BENIGN
53,392,1,72,5102.040816,BENIGN
53,49044,2,70,81.55941603,BENIGN
53,340274,2,110,11.75523255,BENIGN
53,220,2,76,18181.81818,BENIGN
443,93472812,29,1929,0.695389372,BENIGN
80,115618872,16,441,0.259473211,BENIGN
53,188,2,168,21276.5957446809,BENIGN
53,100711,2,66,39.71760781,BENIGN
53,178,2,160,22471.91011,BENIGN
53,61157,2,76,65.40543192,BENIGN
50042,280,3,43,10714.2857142857,BENIGN
53,120499,2,98,33.1952962265,BENIGN
60863,76,1,0,26315.78947,BENIGN
53,135999,1,49,14.7059904852,BENIGN
53,156,2,86,25641.02564,BENIGN
53,24208,2,62,165.2346331791,BENIGN
53,95249036,2,93,0.041995176,BENIGN
80,42147,1,0,47.45296225,BENIGN
53,273,2,56,14652.01465,BENIGN
443,116179813,26,1974,0.421760018,BENIGN
53,171,2,98,23391.8128654971,BENIGN
443,391968,15,1604,66.3319454649,BENIGN
53,30937,2,72,129.2950189,BENIGN
53,30986,2,62,129.090557,BENIGN
443,11044764,9,1535,1.7202721579,BENIGN
443,90626244,19,62,0.397235926,BENIGN
53,31353,2,66,127.579498,BENIGN
443,3,2,53,666666.666666667,BENIGN
52300,51,1,6,39215.6862745098,BENIGN
53,31761,1,54,62.9703094991,BENIGN
80,63,2,12,31746.03175,BENIGN
53,60593,2,88,66.01422607,BENIGN
53783,48,2,0,41666.66667,BENIGN
443,116393956,25,1653,0.395209524,BENIGN
60123,12854,2,0,155.5935895,BENIGN
52931,408,2,0,4901.960784,BENIGN
53,32290,2,70,123.8773614,BENIGN
53,23617,1,61,84.6847609773,BENIGN
53,23466,1,59,85.22969403,BENIGN
53,30865,1,58,64.79831524,BENIGN
53,162,2,80,24691.35802,BENIGN
443,1737072,10,851,12.089308906,BENIGN
53,61159,2,60,65.40329306,BENIGN
443,116068559,34,981,0.5944762354,BENIGN
443,3,2,0,666666.666666667,BENIGN
50563,63,1,6,31746.0317460317,BENIGN
53,91710,1,41,21.807872642,BENIGN
53,157,2,60,25477.7070063694,BENIGN
88,1153,9,3226,13009.54033,BENIGN
58522,4,2,37,500000.0,BENIGN
54700,4,2,31,500000.0,BENIGN
62234,74,1,0,27027.02703,BENIGN
61783,120,1,0,16666.66667,BENIGN
443,116078437,35,1456,0.5685810535,BENIGN
53,75742717,2,92,0.052810358,BENIGN
53,252,2,60,15873.0158730159,BENIGN
53,122165,2,90,32.74260222,BENIGN
443,209083,25,871,330.0124831,BENIGN
443,233704,26,936,248.1771814,BENIGN
443,694345,18,775,50.40721831,BENIGN
443,5118355,6,343,2.5398785352,BENIGN
54823,245,2,12,8163.2653061225,BENIGN
80,124700,3,435,56.13472334,BENIGN
53,48558,2,68,82.37571564,BENIGN
80,47549,3,438,147.2165555532,BENIGN
53,61024,2,64,65.54798112,BENIGN
53,23848,2,88,167.7289500168,BENIGN
58750,47,1,0,42553.19149,BENIGN
53,48911,2,60,81.78119441,BENIGN
80,115308694,16,448,0.2601711888,BENIGN
53,233,2,66,17167.3819742489,BENIGN
80,84708,1,0,23.6105208481,BENIGN
53,168,2,88,23809.5238095238,BENIGN
443,32309,3,18,123.8045126745,BENIGN
443,345597,10,547,54.97732909,BENIGN
53,60345,4,176,99.4282873478,BENIGN
53,186,2,88,21505.37634,BENIGN
53,138,2,88,28985.5072463768,BENIGN
53,210,2,70,19047.61905,BENIGN
123,37488,1,48,53.3504054631,BENIGN
50786,45,2,0,66666.6666666667,BENIGN
53,170,2,68,23529.4117647059,BENIGN
80,49769225,8,435,0.321483809,BENIGN
443,8009771,2,74,0.249695029,BENIGN
53,146662,2,58,27.27359507,BENIGN
443,95248,1,0,20.99781623,BENIGN
53,83082,1,44,24.07260297,BENIGN
53,46258,1,47,43.2357646245,BENIGN
51652,3,2,0,666666.666666667,BENIGN
443,115898023,21,5890,0.345130995,BENIGN
59343,4,2,37,500000.0,BENIGN
80,99,2,12,20202.0202,BENIGN
53,281242,1,48,7.111313388,BENIGN
53,67608,4,144,88.74689386,BENIGN
443,21377896,25,5820,2.9001918617,BENIGN
53,31063,2,154,128.7705630493,BENIGN
443,66903634,29,670,0.8519716582,BENIGN
443,94991,1,0,21.05462623,BENIGN
53,24216,2,68,165.1800462504,BENIGN
53,31007,1,57,64.5015641629,BENIGN
443,115292131,23,1296,0.390312848,BENIGN
389,54180,20,4242,645.9948320413,BENIGN
53,200256,1,48,9.987216363,BENIGN
80,85,2,0,23529.41176,BENIGN
39636,3,2,31,666666.666666667,BENIGN
53,60480,1,54,33.06878307,BENIGN
36084,44,1,6,45454.5454545455,BENIGN
53,48986,2,66,81.6559833422,BENIGN
443,30690002,2,12,0.0977517043,BENIGN
53,53057,2,164,75.3906176376,BENIGN
53,191,2,68,20942.40838,BENIGN
53,30593,1,55,65.3744320596,BENIGN
63646,88,2,37,34090.9090909091,BENIGN
80,4022813,2,0,0.745746819,BENIGN
41573,75,1,0,26666.66667,BENIGN
53,458,1,52,4366.812227,BENIGN
48539,103,1,0,19417.47573,BENIGN
53,66495,2,86,60.15489886,BENIGN
53591,63,1,0,31746.0317460317,BENIGN
80,5165762,3,0,0.7743291309,BENIGN
443,13832749,10,1299,1.4458442064,BENIGN
54502,21,1,0,95238.09524,BENIGN
53,50794,2,62,78.7494586,BENIGN
53,30954,2,68,129.224009821,BENIGN
53,186872,2,72,21.4050259,BENIGN
443,588,2,0,3401.360544,BENIGN
53,11869401,10,440,1.011002998,BENIGN
443,65262928,14,647,0.459679039,BENIGN
80,23091,1,0,86.613832229,BENIGN
53,31108,4,168,192.8764305002,BENIGN
53,31270,2,76,127.9181323953,BENIGN
53,8995285,6,210,1.334032218,BENIGN
52861,9,1,6,222222.222222222,BENIGN
443,116815458,34,3482,0.5564332077,BENIGN
53,25603,2,66,156.2316916,BENIGN
443,117286769,13,1519,0.2302049944,BENIGN
443,115141343,19,20396,0.4081939534,BENIGN
53,164849,2,68,24.2646300554,BENIGN
53,188,2,68,21276.59574,BENIGN
443,201701,21,871,262.7651821,BENIGN
443,65165154,13,773,0.429677493,BENIGN
58477,82,1,0,24390.243902439,BENIGN
443,5292363,7,617,2.0784666509,BENIGN
443,137847,3,86,50.7809382867,BENIGN
53,205,2,82,19512.1951219512,BENIGN
53,210,2,60,19047.619047619,BENIGN
443,15,2,0,200000.0,BENIGN
443,136763,10,881,109.6787873913,BENIGN
80,5107549,3,0,0.783154503,BENIGN
53,121469,2,82,32.9302126468,BENIGN
53,60733,1,64,32.93102597,BENIGN
53,260,2,94,15384.61538,BENIGN
63292,18,1,6,111111.111111111,BENIGN
443,7,1,37,285714.285714286,BENIGN
53,31382,2,62,127.4616022,BENIGN
53,31070,1,44,64.37077567,BENIGN
80,118418881,17,898,0.270227178,BENIGN
53,194,2,84,20618.5567,BENIGN
53,96706,2,60,41.3624800943,BENIGN
53,198,2,110,20202.0202,BENIGN
53,327,2,56,12232.4159,BENIGN
443,116244111,25,707,0.4043215574,BENIGN
51589,64,1,0,31250.0,BENIGN
53,185,2,70,21621.62162,BENIGN
53,186,2,74,21505.376344086,BENIGN
52183,101,1,6,39603.9603960396,BENIGN
443,10205256,7,1503,1.4698308401,BENIGN
443,117593272,23,1614,0.3656671786,BENIGN
53,178,2,70,22471.91011,BENIGN
443,301048,10,720,49.8259413781,BENIGN
443,318757,11,726,56.4693481241,BENIGN
443,236,4,46,16949.15254,BENIGN
443,60561564,14,907,0.4953636931,BENIGN
80,5305395,3,12,0.753949517,BENIGN
52849,71,1,0,28169.01408,BENIGN
53,168,2,88,23809.52381,BENIGN
53,50920,1,44,39.27729772,BENIGN
443,67718074,18,2139,0.531615828,BENIGN
46165,53,1,0,37735.84906,BENIGN
52438,14829,2,6,202.3062917257,BENIGN
53610,46,1,0,43478.2608695652,BENIGN
80,28,2,12,71428.57143,BENIGN
64151,89,2,0,33707.8651685393,BENIGN
53,23582,1,44,84.81044865,BENIGN
52306,54,2,0,55555.5555555556,BENIGN
443,5039901,5,117,1.190499575,BENIGN
80,115722759,48,1515,0.941906337,BENIGN
50223,203,2,0,14778.32512,BENIGN
80,15180,1,6,131.7523056654,BENIGN
80,93,2,0,21505.37634,BENIGN
53,287,2,68,13937.28223,BENIGN
443,5182313,7,731,3.087424476,BENIGN
443,5809064,8,1172,3.0986059028,BENIGN
33879,68,1,0,29411.76471,BENIGN
52720,45,1,0,44444.44444,BENIGN
53,60983,1,58,32.7960251218,BENIGN
443,116007725,144,3130,2.887738726,BENIGN
53,93129,4,176,64.4267628773,BENIGN
55818,3,2,0,666666.6667,BENIGN
443,115763141,25,2219,0.414639751,BENIGN
53,143858,4,128,41.70779519,BENIGN
53,147,2,82,27210.8843537415,BENIGN
443,116007566,14,835,0.249983695,BENIGN
53,37797,2,58,105.8285049078,BENIGN
443,769816,2,12,2.5980234238,BENIGN
53,149,2,88,26845.6375838926,BENIGN
443,131611,12,916,174.7574291,BENIGN
53,215,2,74,18604.65116,BENIGN
443,383755,11,510,52.1165848002,BENIGN
55599,3,2,12,666666.666666667,BENIGN
137,4,2,124,500000.0,BENIGN
443,60808272,14,949,0.4111282754,BENIGN
53,60303,1,66,33.16584581,BENIGN
53,240253,1,46,8.324557862,BENIGN
53,159,2,64,25157.2327,BENIGN
3907,233,2,12,8583.6909871245,BENIGN
35833,116,1,0,25862.06897,BENIGN
80,89593975,18,1756,0.368328339,BENIGN
53,125405,2,60,31.8966548383,BENIGN
53,31890,2,68,125.4311696,BENIGN
53,32299,2,72,123.8428434,BENIGN
443,274193,6,352,43.7647934119,BENIGN
80,125510,3,430,55.77244841,BENIGN
53,69891,4,128,85.84796326,BENIGN
443,5155413,8,674,2.5216214491,BENIGN
53,513,1,45,3898.635478,BENIGN
51149,3,2,0,666666.6667,BENIGN
53,165,2,46,24242.42424,BENIGN
53,197,2,54,20304.56853,BENIGN
443,5228338,11,918,4.016572762,BENIGN
57540,3,2,0,666666.6667,BENIGN
53,192,2,54,20833.33333,BENIGN
53,84344,2,68,47.42483164,BENIGN
53,877884,1,49,2.278205321,BENIGN
56383,191,2,0,10471.20419,BENIGN
53,30759,1,44,65.02161969,BENIGN
80,13997,2,0,142.8877617,BENIGN
53,170,2,70,23529.4117647059,BENIGN
53,269,2,64,14869.88848,BENIGN
53,49998,4,152,120.0048002,BENIGN
53,191,2,78,20942.40838,BENIGN
80,15373334,5,2014,0.6504769883,BENIGN
48720,612,2,12,4901.9607843137,BENIGN
53,173,2,84,23121.38728,BENIGN
80,5418941,3,0,0.738151606,BENIGN
41848,68,1,0,29411.7647058824,BENIGN
53,66000,4,132,90.90909091,BENIGN
53,30440,1,56,65.70302234,BENIGN
443,98303268,4,37,0.0406904072,BENIGN
443,448441,8,888,33.44921628,BENIGN
53,48091,4,176,124.7634692562,BENIGN
443,66444993,15,1288,0.466551332,BENIGN
123,66059074,2,96,0.060551863,BENIGN
443,274460,15,974,91.0879545289,BENIGN
53,157,2,84,25477.7070063694,BENIGN
53,30837,1,45,64.85715212,BENIGN
443,299165,2,0,6.685274013,BENIGN
35353,62,1,0,32258.06452,BENIGN
443,117332053,13,617,0.230116147,BENIGN
53166,3,2,37,666666.666666667,BENIGN
443,743003,11,536,24.22601255,BENIGN
443,1400,1,0,1428.571429,BENIGN
443,8920723,6,735,1.2330839104,BENIGN
46556,296,3,31,10135.1351351351,BENIGN
80,115856785,73,266,1.3205959409,BENIGN
63751,332,2,12,6024.0963855422,BENIGN
53,217190,2,80,18.41705419,BENIGN
443,115046273,23,2185,0.356378342,BENIGN
53,23828,2,86,167.8697330871,BENIGN
53,40451,1,56,49.44253541,BENIGN
51094,35,2,0,85714.28571,BENIGN
443,117178261,24,1003,0.426700307,BENIGN
80,30133663,6,433,0.365040254,BENIGN
80,115406413,33,524,0.63254717,BENIGN
138,24,13,2808,541666.6667,BENIGN
54006,67,1,0,29850.7462686567,BENIGN
443,189689,10,846,79.07680466,BENIGN
60949,74,1,6,27027.027027027,BENIGN
53,48183,2,58,83.0168316626,BENIGN
56057,4,2,37,500000.0,BENIGN
443,115867939,32,802,0.6472886343,BENIGN
60797,22442,2,0,133.6779253186,BENIGN
53,62645,1,56,31.92593184,BENIGN
62508,3,2,0,666666.666666667,BENIGN
53,228,2,96,17543.85965,BENIGN
53,197,2,136,20304.5685279188,BENIGN
53,91084,2,76,43.9155065654,BENIGN
53,285,2,70,14035.0877192982,BENIGN
53,32398,2,68,123.4644114,BENIGN
63809,68,2,0,44117.6470588235,BENIGN
53,30108,1,61,66.42752757,BENIGN
53,123,2,82,32520.325203252,BENIGN
53,32061,2,86,124.7621721,BENIGN
53,30587,1,51,65.38725602,BENIGN
6087,4,2,12,500000.0,BENIGN
52073,24967,14,23360,600.7930468,BENIGN
53,32508,2,72,123.0466347,BENIGN
53,156,2,86,25641.0256410256,BENIGN
443,159,2,0,12578.61635,BENIGN
53,61963,2,92,64.55465358,BENIGN
59476,70,1,6,28571.4285714286,BENIGN
53,38518,4,140,155.771327691,BENIGN
443,116566846,46,1377,0.7549316381,BENIGN
53,48356,1,52,41.35991397,BENIGN
53,61340,1,44,32.605151614,BENIGN
53,130749,1,48,15.2964841,BENIGN
53,153,2,88,26143.79085,BENIGN
53,60936,4,152,98.46396219,BENIGN
443,118277744,49,5319,0.9807424125,BENIGN
57244,75,2,0,40000.0,BENIGN
53,23815,2,82,167.9613688852,BENIGN
53,440,2,102,9090.909091,BENIGN
443,263396,6,356,45.5587784173,BENIGN
53,65589,1,52,30.49291802,BENIGN
53,163,2,66,24539.8773,BENIGN
53,183,2,88,21857.9235,BENIGN
54281,29,1,0,68965.5172413793,BENIGN
53,26169,2,84,152.852611869,BENIGN
53,307,2,82,13029.31596,BENIGN
58450,3,2,0,666666.6667,BENIGN
443,5195057,8,618,2.5023787034,BENIGN
443,115403727,44,712,0.7278794384,BENIGN
443,15996083,181,7210,29.5072237372,BENIGN
443,99803,3,0,50.09869443,BENIGN
53,50824,2,58,78.70297497,BENIGN
60689,72,1,0,27777.7777777778,BENIGN
50960,70,1,6,28571.4285714286,BENIGN
443,3806262,6,599,2.101799613,BENIGN
443,446273,19,923,109.7982624985,BENIGN
22,157,1,6,12738.8535031847,BENIGN
80,153,2,12,13071.89542,BENIGN
53,61733,1,47,32.39758314,BENIGN
443,118813905,28,1926,0.4544922583,BENIGN
56850,242,1,0,12396.694214876,BENIGN
53526,48,1,0,41666.6666666667,BENIGN
443,4,2,0,500000.0,BENIGN
443,128018,16,1204,218.7192426065,BENIGN
443,87901412,29,1013,0.8077230887,BENIGN
53,50657,2,98,78.96243362,BENIGN
443,117194884,16,1011,0.290115053,BENIGN
55429,68,2,0,44117.6470588235,BENIGN
51209,3,2,12,666666.666666667,BENIGN
53,70231,1,50,28.4774529766,BENIGN
53,176,2,60,22727.27273,BENIGN
443,33002904,20,3390,1.212014555,BENIGN
53,171,2,86,23391.81287,BENIGN
123,16564,1,48,120.7437817,BENIGN
53,101380273,2,90,0.039455408,BENIGN
443,365964,9,705,54.6501841711,BENIGN
53,60476,1,64,33.0709703,BENIGN
53,697,2,104,5738.880918,BENIGN
137,49,2,124,40816.32653,BENIGN
54614,918,1,0,2178.6492374728,BENIGN
